99,-7.161824011661304,-8.529514603602681,-8.529514603602683,0.01
199,-6.263897391921933,-8.254266261210867,-7.979017918819057,0.015
299,-5.863014991859851,-7.9338702367508604,-7.293078187830843,0.02
399,-11.948216064289582,-6.563548272684195,-2.452582380484218,0.0425
499,-6.698724210979176,-6.27524540676923,-5.1220339431094075,0.048
599,-20.027452932433327,-6.442501208221911,-7.278780215485318,0.04833333333333333
699,-7.724821882766051,-5.516821000764382,0.037260243980771934,0.06285714285714286
799,-14.164163293804979,-4.779489985196594,0.3818271237779321,0.07625
899,50.0,-4.291245826649873,-0.38529255827612263,0.08333333333333333
999,-6.245559266297301,-3.2421624949316477,6.199587490532367,0.098
1099,-5.956359895610948,-1.1868992430172662,19.365733276126548,0.13090909090909092
1199,50.0,1.011693130689711,25.196209241466466,0.16833333333333333
1299,-14.598573018298897,2.085689233965472,14.973642473274603,0.18692307692307691
1399,-5.915109206295092,3.2868336667312237,18.901711292686,0.20785714285714285
1499,-7.72536501743153,4.7001288595222235,24.486261558596194,0.23133333333333334
1599,-0.22609336557148296,5.950161095056963,24.700644628078084,0.251875
1699,-6.9252625510506345,7.051346729060366,24.670316873114867,0.27058823529411763
1799,50.0,7.970385729694486,23.594048740474527,0.2866666666666667
1899,50.0,8.759988586852206,22.972840015691123,0.3
1999,-0.12682326045809234,9.396200949601127,21.484235841830664,0.311
2099,-3.332033179722096,9.995735954617441,21.986436054943574,0.32095238095238093
2199,-0.061003852386090074,10.638714745885306,24.141269362510567,0.33090909090909093
2299,50.0,11.220275646831992,24.014615467659006,0.3408695652173913
2399,50.0,11.705789399540173,22.872605711828328,0.34875
2499,-10.42889088143604,12.082757136295664,21.129982818427294,0.3548
2599,50.0,12.80506998922049,30.86289131234118,0.36615384615384616
2699,-14.649798474941573,13.435429853783743,29.82478633242839,0.3762962962962963
2799,50.0,14.04070096229458,30.383020892087146,0.38642857142857145
2899,50.0,14.497220345675148,27.279763080331186,0.393448275862069
2999,50.0,14.784460265136612,23.114417929519185,0.398
3099,-0.25898521462183055,15.263687325318012,29.64049913076005,0.4054838709677419
3199,-0.49004426068438534,15.621130920369778,26.70188236697472,0.41125
3299,50.0,15.984265125023466,27.60455967394156,0.4172727272727273
3399,50.0,16.308873681150487,27.0209560333422,0.4223529411764706
3499,50.0,16.65710352983371,28.496918385063218,0.428
3599,50.0,17.018608122027747,29.671268848819057,0.43416666666666665
3699,50.0,17.255648893454097,25.789116664803053,0.43783783783783786
3799,50.0,17.449882966968985,24.636543687019365,0.44105263157894736
3899,50.0,17.886928029449358,34.494640403703485,0.44846153846153847
3999,50.0,18.251262312691576,32.4602993591381,0.4545
4099,50.0,18.650554756092248,34.622252492119145,0.461219512195122
4199,50.0,18.824440324227318,25.953748617765026,0.46404761904761904
4299,50.0,19.164994980763776,33.46829055529505,0.47
4399,50.0,19.38415343367819,28.807966908997837,0.4734090909090909
4499,-6.211268948032677,19.61586371508171,29.81111609683654,0.4771111111111111
4599,-14.417052495935767,19.866991915592806,31.167760938592277,0.48130434782608694
4699,50.0,20.145539319179235,32.95871988415455,0.48617021276595745
4799,50.0,20.367664795849464,30.807562199350055,0.49
4899,-16.686742475673594,20.559022721297683,29.744203142812115,0.49326530612244895
4999,50.0,20.719615283107693,28.588650811798107,0.4962
5099,50.0,20.994543546984612,34.740956740830725,0.5007843137254901
5199,-10.214384023826575,21.149082327428975,29.03056013009103,0.5034615384615385
5299,-16.68842683691693,21.385843354669564,33.697416771180194,0.5075471698113208
5399,50.0,21.574713521962924,31.58483238851068,0.5107407407407407
5499,50.0,21.715685168062468,29.328154057438038,0.513090909090909
5599,50.0,21.865946405226936,30.130314449272454,0.5157142857142857
5699,-12.220035289389461,22.030890998373856,31.267788214601605,0.5185964912280702
5799,-10.01589698090505,22.11499743975305,26.90906459836758,0.52
5899,-11.227678565603458,22.295496488940035,32.76444134178495,0.5232203389830509
5999,50.0,22.4268918298347,30.179216942619817,0.5253333333333333
6099,50.0,22.536262551598004,29.098505857395157,0.5272131147540984
6199,50.0,22.67024058321351,30.84290051175958,0.5293548387096774
6299,50.0,22.75827177065433,28.216205391985323,0.530952380952381
6399,50.0,22.86256613217324,29.43311090786451,0.5328125
6499,-8.319708044421025,23.00707993030147,32.25596301050809,0.5353846153846153
6599,50.0,23.106015995420307,29.53686022814511,0.5371212121212121
6699,-6.44216680223783,23.236505704365353,31.848826494738127,0.5394029850746269
6799,-2.3632858952335347,23.387788870207995,33.52376098166478,0.5419117647058823
